run_id,model,dataset,variant,seed,group,eligible_users,relevant_items,recall_at_10,recall_at_20,ndcg_at_10,ndcg_at_20
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed0,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,0,near_cold,9765,6233,0.0056835637480798775,0.01040279911247653,0.002614625208530893,0.0037939487733636406
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed0,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,0,long_tail,17815,11261,0.011904761904761904,0.022840303115352227,0.005792070591658919,0.008625591649777723
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed0,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,0,overall,,,0.14921114274628455,0.1899291517995282,0.11035600505679313,0.12173706790632406
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed0,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,0,warm,35000,6516,0.2025199033489222,0.2554420976754571,0.14785918160136569,0.16242467027868362
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed1,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,1,near_cold,9765,6233,0.0056152927120669055,0.011682881037719747,0.002725971024547602,0.00424870643746306
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed1,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,1,long_tail,17815,11261,0.011943742788536504,0.022783858795646615,0.005755472062064084,0.008545124542118495
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed1,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,1,overall,,,0.14852362983129835,0.19054205386953105,0.1097099232692264,0.12140584394172747
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed1,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,1,warm,35000,6516,0.2016086467538294,0.2564714787997876,0.14699253790129416,0.16202586760709461
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed42,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,42,near_cold,9765,6233,0.005717699266086363,0.011094043352107869,0.00265567192257016,0.004003211533763564
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed42,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,42,long_tail,17815,11261,0.011672435837465307,0.021986777684223656,0.005569544187346307,0.008217829057884957
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed42,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,42,overall,,,0.14780845791892672,0.18907828193372445,0.10901510111375849,0.1205066805788589
SGL-ED|arts-crafts-and-sewing|SGL-ED-main|seed42,SGL-ED,arts-crafts-and-sewing,SGL-ED-main,42,warm,35000,6516,0.2009632672786431,0.25441572538528245,0.14617957406007356,0.16088461065599727
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed0,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,0,near_cold,9765,6233,0.0028417818740399388,0.006605222734254993,0.0014129207392769019,0.0023588697725321055
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed0,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,0,long_tail,17815,11261,0.007348676209187014,0.01523738244479193,0.003533950042459006,0.005569026984660696
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed0,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,0,overall,,,0.14497239629388767,0.18508914891959685,0.10679051307908134,0.11795650770267807
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed0,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,0,warm,35000,6516,0.19854309558525737,0.25164033980511463,0.1440167738449669,0.15859646010036696
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed1,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,1,near_cold,9765,6233,0.0029953917050691246,0.006554019457245264,0.001181690234246103,0.0020803746653554004
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed1,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,1,long_tail,17815,11261,0.007694826457105436,0.01569994074905666,0.003499739315214566,0.005556209984534001
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed1,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,1,overall,,,0.14589645439599136,0.18439138532345115,0.10765797302060486,0.11842956442034996
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed1,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,1,warm,35000,6516,0.199785866840318,0.2513666333912281,0.14523238211950967,0.1594111197134804
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed42,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,42,near_cold,9765,6233,0.0027820447175285886,0.005888376856118792,0.0013069968064830396,0.0020820355520318463
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed42,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,42,long_tail,17815,11261,0.007652727102628871,0.014575732060997288,0.003536954914905993,0.005318754518949236
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed42,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,42,overall,,,0.14512407017155277,0.18506416643075216,0.10731960555019171,0.11843988666055495
XSimGCL|arts-crafts-and-sewing|XSimGCL-main|seed42,XSimGCL,arts-crafts-and-sewing,XSimGCL-main,42,warm,35000,6516,0.1988321507047409,0.2524456994638108,0.14482595482423463,0.1595152776520843
NCL|arts-crafts-and-sewing|NCL-main|seed0,NCL,arts-crafts-and-sewing,NCL-main,0,near_cold,9765,6233,0.00391705069124424,0.008320532514080901,0.0017786991681942462,0.0028953347040541616
NCL|arts-crafts-and-sewing|NCL-main|seed0,NCL,arts-crafts-and-sewing,NCL-main,0,long_tail,17815,11261,0.009224436336420618,0.017092337917485264,0.004401995428160113,0.006450564718079601
NCL|arts-crafts-and-sewing|NCL-main|seed0,NCL,arts-crafts-and-sewing,NCL-main,0,overall,,,0.13293126412115291,0.17460648536332407,0.09145204104128665,0.10308448925214686
NCL|arts-crafts-and-sewing|NCL-main|seed0,NCL,arts-crafts-and-sewing,NCL-main,0,warm,35000,6516,0.18030959790334855,0.23593788593403042,0.12240223452169355,0.13765375141310457
NCL|arts-crafts-and-sewing|NCL-main|seed1,NCL,arts-crafts-and-sewing,NCL-main,1,near_cold,9765,6233,0.003524492234169654,0.008610684417136031,0.0015827885090490242,0.0028780766708493316
NCL|arts-crafts-and-sewing|NCL-main|seed1,NCL,arts-crafts-and-sewing,NCL-main,1,long_tail,17815,11261,0.009436492344154428,0.018047681417033085,0.004443235289908678,0.006669226444010964
NCL|arts-crafts-and-sewing|NCL-main|seed1,NCL,arts-crafts-and-sewing,NCL-main,1,overall,,,0.13251108523032026,0.17231151500415762,0.09139079756085063,0.10249221542756824
NCL|arts-crafts-and-sewing|NCL-main|seed1,NCL,arts-crafts-and-sewing,NCL-main,1,warm,35000,6516,0.1797734215425331,0.23226615420747912,0.12229555365434948,0.1367033330669183
NCL|arts-crafts-and-sewing|NCL-main|seed42,NCL,arts-crafts-and-sewing,NCL-main,42,near_cold,9765,6233,0.004070660522273425,0.007782898105478751,0.0019163835603048251,0.0028565261367538364
NCL|arts-crafts-and-sewing|NCL-main|seed42,NCL,arts-crafts-and-sewing,NCL-main,42,long_tail,17815,11261,0.008087753765553374,0.01593413789877444,0.0038869214433442517,0.005919907469730443
NCL|arts-crafts-and-sewing|NCL-main|seed42,NCL,arts-crafts-and-sewing,NCL-main,42,overall,,,0.13242432754442915,0.17418563034639017,0.09178203891771305,0.10343588055795828
NCL|arts-crafts-and-sewing|NCL-main|seed42,NCL,arts-crafts-and-sewing,NCL-main,42,warm,35000,6516,0.18047544688769762,0.23614506520961756,0.12317047298101907,0.13845437856701898
TaxPro-CL|yelp2018|V0-tempuser0.15|seed42,TaxPro-CL,yelp2018,V0-tempuser0.15,42,near_cold,5217,976,0.0,0.00038336208548974505,0.0,9.20182970068745e-05
TaxPro-CL|yelp2018|V0-tempuser0.15|seed42,TaxPro-CL,yelp2018,V0-tempuser0.15,42,long_tail,18907,9911,0.0009279387430647934,0.003249685096122303,0.000435010084009265,0.0011578288883793827
TaxPro-CL|yelp2018|V0-tempuser0.15|seed42,TaxPro-CL,yelp2018,V0-tempuser0.15,42,overall,,,0.039471007043482914,0.0671203315658321,0.04542863736826591,0.055434323040645134
TaxPro-CL|yelp2018|V0-tempuser0.15|seed42,TaxPro-CL,yelp2018,V0-tempuser0.15,42,warm,31661,25495,0.04611219652624451,0.07821620330925778,0.04819735834248757,0.06007030132593485
TaxPro-CL|yelp2018|V0-tempuser0.15|seed0,TaxPro-CL,yelp2018,V0-tempuser0.15,0,near_cold,5217,976,0.0,0.0002875215641173088,0.0,7.365265784607562e-05
TaxPro-CL|yelp2018|V0-tempuser0.15|seed0,TaxPro-CL,yelp2018,V0-tempuser0.15,0,long_tail,18907,9911,0.0009138346193716285,0.003388690469961336,0.00043875873397153283,0.0011942101923015658
TaxPro-CL|yelp2018|V0-tempuser0.15|seed0,TaxPro-CL,yelp2018,V0-tempuser0.15,0,overall,,,0.03936560938904263,0.06678225512441288,0.0453540407340301,0.05523013483660559
TaxPro-CL|yelp2018|V0-tempuser0.15|seed0,TaxPro-CL,yelp2018,V0-tempuser0.15,0,warm,31661,25495,0.045911986489278266,0.07773982620795299,0.048062929101192656,0.059785362923220974
TaxPro-CL|yelp2018|V0-tempuser0.15|seed1,TaxPro-CL,yelp2018,V0-tempuser0.15,1,near_cold,5217,976,0.0,0.00038336208548974505,0.0,9.776703488507786e-05
TaxPro-CL|yelp2018|V0-tempuser0.15|seed1,TaxPro-CL,yelp2018,V0-tempuser0.15,1,long_tail,18907,9911,0.000947331913142895,0.0035027878443326826,0.0004516292099187674,0.001219739236137909
TaxPro-CL|yelp2018|V0-tempuser0.15|seed1,TaxPro-CL,yelp2018,V0-tempuser0.15,1,overall,,,0.039423581378522234,0.06722305096952695,0.0454340338434494,0.055404627972598854
TaxPro-CL|yelp2018|V0-tempuser0.15|seed1,TaxPro-CL,yelp2018,V0-tempuser0.15,1,warm,31661,25495,0.04610080976902151,0.07826541449494241,0.048229208150684544,0.06004085845218168
TaxPro-CL|yelp2018|V1-tempuser0.15|seed42,TaxPro-CL,yelp2018,V1-tempuser0.15,42,near_cold,5217,976,0.0,0.00038336208548974505,0.0,9.546836273793978e-05
TaxPro-CL|yelp2018|V1-tempuser0.15|seed42,TaxPro-CL,yelp2018,V1-tempuser0.15,42,long_tail,18907,9911,0.0009909035809807076,0.0032321941269370298,0.00044867096163474706,0.0011472207428339005
TaxPro-CL|yelp2018|V1-tempuser0.15|seed42,TaxPro-CL,yelp2018,V1-tempuser0.15,42,overall,,,0.03944220998627071,0.06697363020823668,0.045315774801183414,0.05526993555974993
TaxPro-CL|yelp2018|V1-tempuser0.15|seed42,TaxPro-CL,yelp2018,V1-tempuser0.15,42,warm,31661,25495,0.046027851425585374,0.07806192012025706,0.048063147619907806,0.05988778151360959
TaxPro-CL|yelp2018|V1-tempuser0.15|seed0,TaxPro-CL,yelp2018,V1-tempuser0.15,0,near_cold,5217,976,0.0,0.0002875215641173088,0.0,7.365265784607562e-05
TaxPro-CL|yelp2018|V1-tempuser0.15|seed0,TaxPro-CL,yelp2018,V1-tempuser0.15,0,long_tail,18907,9911,0.0008547736014065008,0.003360482222575006,0.00041726543201855445,0.0011853949977805867
TaxPro-CL|yelp2018|V1-tempuser0.15|seed0,TaxPro-CL,yelp2018,V1-tempuser0.15,0,overall,,,0.039487045156296016,0.0666158434210061,0.04548522677026944,0.05521557065562308
TaxPro-CL|yelp2018|V1-tempuser0.15|seed0,TaxPro-CL,yelp2018,V1-tempuser0.15,0,warm,31661,25495,0.04607839992481285,0.07761974227991447,0.04822422281725854,0.05979683256099257
TaxPro-CL|yelp2018|V1-tempuser0.15|seed1,TaxPro-CL,yelp2018,V1-tempuser0.15,1,near_cold,5217,976,0.0,0.00038336208548974505,0.0,9.776703488507786e-05
TaxPro-CL|yelp2018|V1-tempuser0.15|seed1,TaxPro-CL,yelp2018,V1-tempuser0.15,1,long_tail,18907,9911,0.000894441449293527,0.0034501422437418767,0.00043070185667961773,0.0012031577081039824
TaxPro-CL|yelp2018|V1-tempuser0.15|seed1,TaxPro-CL,yelp2018,V1-tempuser0.15,1,overall,,,0.03953131942997208,0.06733679998986053,0.04550402298883342,0.05547633118750078
TaxPro-CL|yelp2018|V1-tempuser0.15|seed1,TaxPro-CL,yelp2018,V1-tempuser0.15,1,warm,31661,25495,0.0462363382809285,0.07844288209814096,0.04830432846359483,0.06012793707330539
TaxPro-CL|yelp2018|V2-tempuser0.15|seed42,TaxPro-CL,yelp2018,V2-tempuser0.15,42,near_cold,5217,976,0.0,0.00038336208548974505,0.0,9.20182970068745e-05
TaxPro-CL|yelp2018|V2-tempuser0.15|seed42,TaxPro-CL,yelp2018,V2-tempuser0.15,42,long_tail,18907,9911,0.0009279387430647934,0.003302575559971671,0.000435010084009265,0.0011700132790802152
TaxPro-CL|yelp2018|V2-tempuser0.15|seed42,TaxPro-CL,yelp2018,V2-tempuser0.15,42,overall,,,0.03945594484577577,0.06709024469867896,0.045419933871979366,0.055422997610315286
TaxPro-CL|yelp2018|V2-tempuser0.15|seed42,TaxPro-CL,yelp2018,V2-tempuser0.15,42,warm,31661,25495,0.04610725217295578,0.07817920561643996,0.04819144110896322,0.060056409649458256
TaxPro-CL|yelp2018|V2-tempuser0.15|seed0,TaxPro-CL,yelp2018,V2-tempuser0.15,0,near_cold,5217,976,0.0,0.0002875215641173088,0.0,7.365265784607562e-05
TaxPro-CL|yelp2018|V2-tempuser0.15|seed0,TaxPro-CL,yelp2018,V2-tempuser0.15,0,long_tail,18907,9911,0.0009138346193716285,0.003388690469961336,0.00043875873397153283,0.0011944534201227426
TaxPro-CL|yelp2018|V2-tempuser0.15|seed0,TaxPro-CL,yelp2018,V2-tempuser0.15,0,overall,,,0.039353250237705396,0.06676759467171371,0.04535085472476538,0.05522762060306912
TaxPro-CL|yelp2018|V2-tempuser0.15|seed0,TaxPro-CL,yelp2018,V2-tempuser0.15,0,warm,31661,25495,0.04590016770029904,0.07772281734715153,0.048060464316649454,0.05978343531182665
TaxPro-CL|yelp2018|V2-tempuser0.15|seed1,TaxPro-CL,yelp2018,V2-tempuser0.15,1,near_cold,5217,976,0.0,0.00038336208548974505,0.0,9.776703488507786e-05
TaxPro-CL|yelp2018|V2-tempuser0.15|seed1,TaxPro-CL,yelp2018,V2-tempuser0.15,1,long_tail,18907,9911,0.000947331913142895,0.0035204179989491383,0.0004516292099187674,0.0012253900958333543
TaxPro-CL|yelp2018|V2-tempuser0.15|seed1,TaxPro-CL,yelp2018,V2-tempuser0.15,1,overall,,,0.03944898922574756,0.06721954746983448,0.04544439044321685,0.055402052654257045
TaxPro-CL|yelp2018|V2-tempuser0.15|seed1,TaxPro-CL,yelp2018,V2-tempuser0.15,1,warm,31661,25495,0.04612847022117899,0.07826449550243728,0.04824046364676321,0.06003880454404763
TaxPro-CL|yelp2018|V3-tempuser0.15|seed42,TaxPro-CL,yelp2018,V3-tempuser0.15,42,near_cold,5217,976,0.0,0.00038336208548974505,0.0,9.546836273793978e-05
TaxPro-CL|yelp2018|V3-tempuser0.15|seed42,TaxPro-CL,yelp2018,V3-tempuser0.15,42,long_tail,18907,9911,0.0009909035809807076,0.0032321941269370298,0.00044867096163474706,0.0011472207428339005
TaxPro-CL|yelp2018|V3-tempuser0.15|seed42,TaxPro-CL,yelp2018,V3-tempuser0.15,42,overall,,,0.03944340041233798,0.0669816128598975,0.04531409186507788,0.05527240154005694
TaxPro-CL|yelp2018|V3-tempuser0.15|seed42,TaxPro-CL,yelp2018,V3-tempuser0.15,42,warm,31661,25495,0.04602782930751859,0.07806942822478619,0.04806073148740302,0.05988994785566404
TaxPro-CL|yelp2018|V3-tempuser0.15|seed0,TaxPro-CL,yelp2018,V3-tempuser0.15,0,near_cold,5217,976,0.0,0.0002875215641173088,0.0,7.365265784607562e-05
TaxPro-CL|yelp2018|V3-tempuser0.15|seed0,TaxPro-CL,yelp2018,V3-tempuser0.15,0,long_tail,18907,9911,0.0008547736014065008,0.003360482222575006,0.00041726543201855445,0.001185041080700808
TaxPro-CL|yelp2018|V3-tempuser0.15|seed0,TaxPro-CL,yelp2018,V3-tempuser0.15,0,overall,,,0.03949028152036981,0.06662686984693536,0.045486186896049816,0.055215327145127745
TaxPro-CL|yelp2018|V3-tempuser0.15|seed0,TaxPro-CL,yelp2018,V3-tempuser0.15,0,warm,31661,25495,0.04608242190458221,0.07763550467800345,0.04822494785587275,0.0597976780177133
TaxPro-CL|yelp2018|V3-tempuser0.15|seed1,TaxPro-CL,yelp2018,V3-tempuser0.15,1,near_cold,5217,976,0.0,0.00038336208548974505,0.0,9.776703488507786e-05
TaxPro-CL|yelp2018|V3-tempuser0.15|seed1,TaxPro-CL,yelp2018,V3-tempuser0.15,1,long_tail,18907,9911,0.000894441449293527,0.0034501422437418767,0.00043070185667961773,0.001203300513746532
TaxPro-CL|yelp2018|V3-tempuser0.15|seed1,TaxPro-CL,yelp2018,V3-tempuser0.15,1,overall,,,0.03952379739471012,0.06734089936759041,0.045506373166804066,0.05548430039703853
TaxPro-CL|yelp2018|V3-tempuser0.15|seed1,TaxPro-CL,yelp2018,V3-tempuser0.15,1,warm,31661,25495,0.04622899167998094,0.07844612477193703,0.04830650320890195,0.06013597181613901
